Actual,Predicted_RF,Predicted_LR
69608.0,57136.650166666666,107949.67629544638
85672.0,70481.83951791264,79746.96450878256
69608.0,72590.91158585859,88529.72741962086
100374.0,113721.22221016172,96257.26422843037
9636.0,29509.08128243391,42814.1343979048
100000.0,43422.45710168566,41184.0410450768
65793.0,88959.84050700194,81836.32265792075
218000.0,144764.18774521668,136170.45813138236
250000.0,156584.9628730236,140870.91009582632
230000.0,152221.13436855123,139304.09277434502
53116.0,52581.91113136324,61968.42930474101
70000.0,98278.79927002208,128336.37152397574
38552.0,69984.59180241449,63563.399283368606
81787.0,102477.20802081168,101020.992224221
3635.0,28936.962623596828,41247.317076423475
57828.0,106398.65727937255,81611.08056689012
42836.0,59167.25363879598,49081.40368383009
124138.0,71273.88317156682,77135.87069347678
205000.0,157519.54229840683,142437.72741730764
150000.0,167886.55234348212,156539.08331063954
50719.0,41418.48277669552,65808.71042412371
100000.0,125300.79948481824,133036.82348841973
8080.0,18808.774322306494,26269.994404517944
107810.0,162323.41980000504,105721.44418866497
100000.0,155375.07575884604,159672.7179536022
200000.0,148685.14118782184,180104.6191642061
19679.0,42729.17212207173,30526.038604307636
90928.0,79007.61302525253,103181.68652708702
40893.0,61940.63378008654,83722.72565657979
77104.0,72178.69227068029,82126.47257749084
97000.0,39388.3431741526,32537.26369044323
20599.0,35286.50283981721,28667.68683168891
72468.0,88988.83584690308,89549.17010787503
48833.0,48844.8988799533,64376.090030595566
140688.0,77744.19670973184,69450.02886308728
111527.0,111012.69676930492,104091.35083583697
7496.0,44267.179507899156,57296.12999744331
95705.0,66663.2892112664,69802.51591214762
148966.0,108146.68027036639,91300.50261815535
58899.0,61471.567750463124,67509.7246735582
46477.0,30871.867341450215,51531.21448953992
107769.0,125885.49370883727,110039.03444458455
81787.0,151398.3417857143,118255.98276051554
21410.0,51514.65961111111,51137.27798426791
88884.0,104968.06875389056,89142.3528016797
9297.0,36141.92976141684,39617.22372359549
21418.0,59467.634500388514,54058.621473298386
187407.0,70481.83951791264,79746.96450878256
110216.0,143017.7443926074,133827.18241380577
14875.0,53795.620773679955,44317.67568803946
223054.0,102376.0289166667,131481.37187527382
31591.0,70952.30857471279,49018.12765248342
200000.0,121402.04457186902,131470.0061669384
1158.0,53795.620773679955,44317.67568803946
60409.0,81722.5524373943,71306.05720228227
66173.0,79614.97715626008,79776.40026639018
37241.0,45312.30528315645,77982.5553855641
139216.0,96290.97533607391,91075.26052712472
109464.0,84173.14604096314,58293.12419156965
85672.0,81953.48246428573,77372.53912104284
120000.0,150617.9031148532,189442.24706174736
96657.0,55039.7654959017,78209.58294490886
40694.0,86251.19193758674,83829.27545517689
83742.0,72089.05816666667,94871.59305584879
149925.0,95703.86908145732,93230.17938406482
46049.0,41885.82190148655,54059.746347031774
135311.0,99145.53482929303,91237.22658680868
99311.0,71273.88317156682,77135.87069347678
27990.0,28194.098396932306,27100.869510207594
132208.0,87648.10535440603,87972.95921587643
19276.0,70899.24377454002,40739.42040653107
30000.0,63554.22280555557,89818.65404234448
71892.0,88988.83584690308,89549.17010787503
6575.0,53795.620773679955,44317.67568803946
47852.0,52581.91113136324,61968.42930474101
54823.0,70952.30857471279,49018.12765248342
270.0,176379.05262843907,164436.44594939283
56757.0,72633.90782888996,63460.65027591969
148966.0,95932.46725487012,88857.7185181004
62069.0,45312.30528315645,77982.5553855641
74963.0,87905.66928715724,72744.97982064242
53000.0,24180.838231421953,36483.589080632846
128000.0,171500.85114325074,173774.07384693413
24914.0,36141.92976141684,39617.22372359549
165000.0,146283.58888608034,135357.7673841554
79082.0,88988.83584690308,89549.17010787503
107090.0,91513.1976690933,103609.79909897529
63779.0,19973.471720687652,34916.77175915152
132000.0,180071.41597659478,186308.6124187847
59697.0,36141.92976141684,39617.22372359549
105517.0,116464.7559508564,101392.25708995099
86134.0,81008.38713796,61905.15327339434
5113.0,19973.471720687652,34916.77175915152
57828.0,72924.13212698411,85396.09277665822
51403.0,66613.26683703494,59960.925228993365
45000.0,59167.25363879598,49081.40368383009
42600.0,53293.10527213339,52251.85502782904
69608.0,61692.29866746764,57130.10495864773
150000.0,152221.13436855123,139304.09277434502
160000.0,155375.07575884604,159672.7179536022
100000.0,142103.75507500314,187938.7057716127
61324.0,152378.85661355316,92501.22953567299
56188.0,48839.36734397432,81705.68992995114
112325.0,118124.81958116882,97017.16631131797
26772.0,46525.93704098859,50924.98683033574
103194.0,68820.0797470804,75453.46077351335
109852.0,100771.97978571428,98074.10725818934
163573.0,81860.77466943,113189.4403921079
58899.0,77055.79632442063,65054.37097597787
107090.0,69359.01109316196,68779.2432584133
88173.0,91360.39887466382,113395.28120320191
92545.0,71960.5379462482,84026.63382568682
250000.0,161590.9300542253,158105.90063212087
49991.0,48885.462012546704,42750.85836655813
48190.0,60683.55672174,50648.22100531142
220000.0,142922.66555479067,130657.31541971143
120000.0,186294.202103452,188629.55631452036
58899.0,76058.2707691364,63182.759577161996
56188.0,103872.8984497026,80892.99918272418
34083.0,43444.53501482987,43873.26792338518
111724.0,85041.91154475341,108472.21712310323
92000.0,102825.67462580433,129903.18884545707
59481.0,97966.4441103619,114756.25771358922
165000.0,123488.9754940461,125956.86345526746
155000.0,167886.55234348212,156539.08331063954
48190.0,60438.702447411706,65942.90735207689
39414.0,29992.76872645959,38050.40640211416
10905.0,22090.636996211782,30297.780184516894
140000.0,164510.85183036013,165939.98723952752
104092.0,93593.62226851702,91556.8122639864
68537.0,81187.05714260413,80107.53927675546
62069.0,96259.13843973305,102204.94783717794
136552.0,91408.70971825397,117060.43030476422
250000.0,156721.1685041179,138491.40202711805
50000.0,148071.12284046193,129090.4980982301
47119.0,43658.6179964406,54945.90401522133
54000.0,127625.34926076287,134666.9168412477
91026.0,82661.44609650012,86374.80856268074
80317.0,58313.014405603084,52478.94116039743
56115.0,76267.64310159668,75859.20329156556
53545.0,46627.39948015873,67795.01183639998
11566.0,43422.45710168566,41184.0410450768
39393.0,27684.607517026096,38897.091094201496
43674.0,59526.23217846043,54750.01718428203
88884.0,79514.04672449223,75995.18884777027
140000.0,142103.75507500314,187938.7057716127
53545.0,29992.76872645959,38050.40640211416
15288.0,64977.56403986972,62306.79279858836
148186.0,126447.26783333333,131384.3983137508
150000.0,16938.773501105123,33349.9544376702
86598.0,69667.48402902979,95396.56344441463
4260.0,47799.6430226167,39172.81595894122
64254.0,59467.634500388514,54058.621473298386
49655.0,97654.96573326911,97504.49587273397
98522.0,61471.567750463124,67509.7246735582
41122.0,28936.962623596828,41247.317076423475
24234.0,35037.78138236994,30234.504153170237
59970.0,33126.94603009666,53276.33768629111
34269.0,65856.29022519593,73840.26999083016
53545.0,57350.72969489354,61893.83295443837
148966.0,110832.91210366724,95937.67855125265
74963.0,43420.288395909214,50408.54302033269
43907.0,44073.31471517669,55626.56366851309
29741.0,71262.29705124696,85289.54297806112
107090.0,53176.61033107171,45845.581470508456
190000.0,144764.18774521668,136170.45813138236
26772.0,48485.59827166257,60051.10463891689
248276.0,122925.50574218841,90424.53583958172
125000.0,156991.6623969264,144067.82077013564
47119.0,57350.72969489354,61893.83295443837
8000.0,64425.37754876144,55285.39693840871
96657.0,116996.88919767324,104154.62686718364
200000.0,125246.20451839924,135867.64375876536
77679.0,83831.87869627592,58242.62962773931
170000.0,152277.0917682217,137737.2754528637
220000.0,153988.48026420243,157293.20988489393
65187.0,53795.620773679955,44317.67568803946
230000.0,157519.54229840683,142437.72741730764
28403.0,48388.955825631136,37605.99863745989
65058.0,82360.73610468835,82910.03490935282
160367.0,136595.1901534576,130649.95317774438
87500.0,157519.54229840683,142437.72741730764
133862.0,139136.01466666668,111915.41285767549
107090.0,92269.45505033853,91011.98449577804
171748.0,36141.92976141684,39617.22372359549
74963.0,64372.26895238094,88515.73955446783
140000.0,173138.5181409651,148704.99670323293
109231.0,101076.02777491929,92642.07784860603
99311.0,83315.7041245001,72936.15055511026
121238.0,127341.85929761907,141661.26902121239
82630.0,85060.70229908805,86406.1418943951
165000.0,121402.04457186902,131470.0061669384
19200.0,57128.145426720235,37237.71565488719
60000.0,121402.04457186902,131470.0061669384
37009.0,101543.9846350153,85342.79442383966
225000.0,167886.55234348212,156539.08331063954
155394.0,97400.28058870861,87610.48687379679
13000.0,28936.962623596828,41247.317076423475
209000.0,156991.6623969264,144067.82077013564
95000.0,171143.84552999408,144758.67131304333
94898.0,71909.23887451274,83218.62479060308
170000.0,152277.0917682217,137737.2754528637
978.0,19973.471720687652,34916.77175915152
75209.0,132032.82873809524,91663.5842007013
12794.0,24180.838231421953,36483.589080632846
200000.0,136984.67226084034,151025.94059896865
154000.0,162578.2850535575,150271.81402471426
101000.0,152221.13436855123,139304.09277434502
74963.0,64939.726365467526,60049.124934199346
12371.0,23090.588216480497,27836.811725999265
253000.0,154332.64035964035,198906.42702198192
210000.0,157519.54229840683,142437.72741730764
115000.0,144764.18774521668,136170.45813138236
95000.0,88615.13809775616,127552.9628632351
107090.0,65526.10009523808,66341.5418393269
92939.0,111779.50459133748,97824.08154991169
26657.0,15273.773124919226,19266.782902800987
9242.0,29992.76872645959,38050.40640211416
50332.0,55289.0503299437,49345.30651743478
9098.0,59167.25363879598,49081.40368383009
48190.0,85982.03756574151,80622.9312873562
80690.0,125885.49370883727,110039.03444458455
20347.0,20460.964018398266,42335.5198144987
96381.0,77780.43733333334,139646.5974930457
140000.0,151018.05920062316,143191.853991562
64254.0,82314.18804682404,79056.11396587487
140000.0,152415.78765314116,178474.5258113781
74963.0,74919.53052464365,66697.03392633125
96381.0,69378.54522222221,61080.01733347804
77927.0,74899.24384749729,76808.10173311504
2617.0,10969.510396796713,17699.96558131966
86000.0,125300.79948481824,133036.82348841973
107090.0,63525.64540873015,57884.23153290209
25000.0,29992.76872645959,38050.40640211416
74351.0,82360.73610468835,82910.03490935282
131325.0,171500.85114325074,173774.07384693413
2744.0,18808.774322306494,26269.994404517944
109297.0,115099.81720244052,113492.25476472492
23250.0,29992.76872645959,38050.40640211416
128000.0,131993.64335860734,139367.3688056917
200000.0,171500.85114325074,173774.07384693413
47914.0,52740.091161808625,47325.40294120039
64254.0,61471.567750463124,67509.7246735582
12881.0,59167.25363879598,49081.40368383009
26772.0,24180.838231421953,36483.589080632846
86019.0,65521.363159009896,64749.57689864332
92500.0,135193.16641150333,134603.64080990103
28552.0,34859.450202636996,63005.23271365858
69394.0,53795.620773679955,44317.67568803946
85672.0,66613.26683703494,59960.925228993365
49655.0,116259.20272157007,87290.90119661909
43478.0,45897.267833693186,53098.03181102124
115000.0,136752.89664356117,142134.91304469065
110000.0,129233.43121496103,172961.38309970716
104092.0,101694.98430012535,100145.02544564736
156000.0,173353.96476652034,151901.90737754226
135000.0,156991.6623969264,144067.82077013564
165000.0,125300.79948481824,133036.82348841973
10000.0,61055.49712018841,118906.18550860151
75838.0,73635.06503391052,89687.18056988806
133862.0,72178.69227068029,82126.47257749084
4.0,19973.471720687652,34916.77175915152
85000.0,121402.04457186902,131470.0061669384
155000.0,157519.54229840683,142437.72741730764
62246.0,71191.74359247094,56915.4902912367
71326.0,76267.64310159668,75859.20329156556
107090.0,92938.32028306948,84807.99124119942
23433.0,19973.471720687652,34916.77175915152
118987.0,101019.63702628075,98940.68046624569
22056.0,62364.1832942444,45884.493009520775
38552.0,44073.31471517669,55626.56366851309
48000.0,64170.22978028705,52215.03832679273
55764.0,79614.97715626008,79776.40026639018
81000.0,102825.67462580433,129903.18884545707
54616.0,61948.378623588265,70706.63534786753
72000.0,61055.49712018841,118906.18550860151
36351.0,35037.78138236994,30234.504153170237
163862.0,99145.53482929303,91237.22658680868
41122.0,38964.85090356865,55373.82058895766
111724.0,119954.96870987985,116369.57976185651
75000.0,88615.13809775616,127552.9628632351
20288.0,32680.18052103723,34472.363994497246
64601.0,89360.22870978984,82337.0544839982
9129.0,21899.05014935064,33752.23136510325
2423.0,36557.97565866323,33368.13879613288
71964.0,61224.4136606789,53781.85564827407
32127.0,44073.31471517669,55626.56366851309
89222.0,113119.51058763245,105658.1681573183
200000.0,156584.9628730236,140870.91009582632
1200.0,29992.76872645959,38050.40640211416
7189.0,42273.84317640693,70654.8041322662
47000.0,161925.84917138962,145268.54768765328
26075.0,12659.051634614832,32566.54577692954
190000.0,156991.6623969264,144067.82077013564
230000.0,152221.13436855123,139304.09277434502
74351.0,74093.04906539441,107288.26151014629
36000.0,52948.89653979866,74002.23605051414
67200.0,29992.76872645959,38050.40640211416
52521.0,64511.10880555555,77604.80842395547
107090.0,53795.620773679955,44317.67568803946
58899.0,58429.08288297622,64137.51295367436
140000.0,102825.67462580433,129903.18884545707
1733.0,21117.720444444447,35405.82873810801
72976.0,46751.9678918278,63869.54293458725
27843.0,61224.4136606789,53781.85564827407
64254.0,61025.084959521984,72273.45266934884
47852.0,54416.718697483884,60035.521579296
49261.0,72590.91158585859,88529.72741962086
55687.0,61314.88870156955,66404.81787067358
74351.0,77918.12752810054,88423.17762102376
32127.0,26064.48887431791,49449.47379251132
96381.0,75523.85798240718,69830.66856929389
80690.0,116464.7559508564,101392.25708995099
61735.0,96497.10462387031,67003.17757754988
11624.0,62364.1832942444,45884.493009520775
180000.0,165596.0376303384,153405.44866767692
150000.0,152277.0917682217,137737.2754528637
55564.0,24180.838231421953,36483.589080632846
48331.0,61803.158536322575,63535.24662622233
18733.0,20079.886495034585,22400.417545763623
96381.0,36141.92976141684,39617.22372359549
31123.0,64425.37754876144,55285.39693840871
53545.0,63953.780203547474,60417.19504288057
140000.0,163814.6617082997,144004.54473878897
7304.0,19965.09369061494,36102.45734732524
96381.0,109189.07282142858,71321.64026190317
80317.0,72701.87057900433,80442.8977326588
86988.0,93213.25255555555,87839.09901483095
10905.0,15273.773124919226,19266.782902800987
145000.0,155375.07575884604,159672.7179536022
3454.0,18808.774322306494,26269.994404517944
160634.0,66420.18077055698,72210.17663800217
17042.0,59401.38613392305,47006.902566347824
143000.0,125300.79948481824,133036.82348841973
12794.0,53795.620773679955,44317.67568803946
58899.0,72633.90782888996,63460.65027591969
74697.0,96479.00761657795,91106.59385883907
56972.0,65892.23608630258,69642.1718044081
109264.0,87884.45710711513,83590.36175353697
25000.0,24180.838231421953,36483.589080632846
275000.0,167886.55234348212,156539.08331063954
101000.0,51398.4943585581,62675.07578116105
190000.0,157299.72797313624,147892.305956006
42836.0,30078.56788973281,41145.129506064484
36518.0,78484.20910714289,46194.21181912086
150000.0,16283.1690018762,29771.91203005328
29450.0,57994.997787735316,48573.507013937684
122082.0,66138.98296518151,54472.70619118175
130000.0,144764.18774521668,136170.45813138236
86897.0,98042.66487740666,83403.13997940207
17227.0,29513.038471916763,50937.43202302508
98522.0,68270.68607061396,67212.42593693199
44552.0,62708.02337987012,40169.55673389865
155000.0,180715.36422062348,150335.09005606093
112000.0,144764.18774521668,136170.45813138236
181000.0,168408.042326793,162806.35259656486
104092.0,133010.6955,146395.4185158327
40694.0,56263.59774315274,58760.19831147573
130000.0,156991.6623969264,144067.82077013564
36518.0,66824.9462915973,59541.44113819841
96220.0,136595.1901534576,130649.95317774438
106910.0,111359.66170959594,129126.73044936181
64254.0,77628.5901774892,75439.63139559783
50000.0,30935.139626921533,25534.052188726266
124000.0,125300.79948481824,133036.82348841973
1.0,33701.93689454328,30970.446368961908
60000.0,59052.21621978251,55348.67296975538
44228.0,44955.01582166037,56035.45632718064
24045.0,66804.87150655015,52151.76229544607
147000.0,155086.4818007537,142501.00344865432
69608.0,61471.567750463124,67509.7246735582
89000.0,123488.9754940461,125956.86345526746
93104.0,99145.53482929303,91237.22658680868
120000.0,165596.0376303384,153405.44866767692
2.0,16938.773501105123,33349.9544376702
99593.0,71404.59630070359,52519.8324041273
43618.0,41718.37011111111,61108.258459679724
127000.0,102825.67462580433,129903.18884545707
17997.0,20615.899172946592,39314.40935097848
43448.0,35826.65617715248,63788.641374399245
175000.0,146283.58888608034,135357.7673841554
160000.0,187718.02822694014,166003.26327087416
190000.0,166681.10847176024,145571.3620602703
147426.0,65603.98369047619,74471.17378099283
74697.0,114897.42809653087,111475.21903809626
135000.0,176379.05262843907,164436.44594939283
64254.0,68465.51601599625,59365.301096946525
134521.0,90614.51306281582,92673.4111803204
85504.0,107059.31233041959,117380.0159819419
9740.0,29992.76872645959,38050.40640211416
140000.0,138448.25557465001,140934.186127173
6058.0,28286.419315302788,31864.597505998223
35000.0,24180.838231421953,36483.589080632846
130000.0,173573.9066292387,164373.16991804616
120000.0,182973.89946716386,156602.35934198624
79000.0,173768.90339345686,158169.17666346754
85655.0,64739.94568891816,68489.0933388432
130000.0,152221.13436855123,139304.09277434502
72701.0,58479.7551904762,44399.13607784881
96381.0,81777.32657885058,83241.1739197181
94239.0,72985.18149263404,68161.10224036366
37127.0,28421.305857142856,44870.00869834261
90000.0,121402.04457186902,131470.0061669384
5496.0,11896.929385781668,23919.768422295958
250000.0,160948.33502274659,148768.2727345796
1749.0,44750.93234311067,50282.13060134774
25701.0,68680.9025431521,63550.82968584322
13390.0,33065.01951159885,32905.546673015924
16063.0,77124.21798083009,74150.48082753125
22000.0,45092.6250622294,34104.08101192455
124492.0,47185.879200654315,45071.80226229381
120000.0,166681.10847176024,145571.3620602703
64254.0,73503.24910582846,76973.90463379282
225000.0,157519.54229840683,142437.72741730764
136552.0,125885.49370883727,110039.03444458455
74963.0,125493.59442063492,102631.08331295276
185135.0,107560.41477495182,94690.44690694904
85672.0,81777.32657885058,83241.1739197181
70679.0,79514.04672449223,75995.18884777027
120000.0,98278.79927002208,128336.37152397574
7460.0,11896.929385781668,23919.768422295958
128507.0,79539.61403119103,113010.70302786323
40196.0,40136.663684398925,57267.977340297046
42207.0,47185.879200654315,45071.80226229381
160000.0,152221.13436855123,139304.09277434502
35340.0,48131.4908095238,55350.65267447293
200000.0,156584.9628730236,140870.91009582632
56757.0,72985.18149263404,68161.10224036366
42968.0,87648.10535440603,87972.95921587643
115000.0,163814.6617082997,144004.54473878897
223054.0,107839.8845408737,129160.42797953813
30292.0,35037.78138236994,30234.504153170237
39623.0,58033.597448232176,60327.015632957045
220000.0,153988.48026420243,157293.20988489393
132260.0,107636.29742810458,132260.36509232444
74963.0,36141.92976141684,39617.22372359549
48190.0,54731.0735710678,56917.46999595425
49261.0,44663.804052363244,52429.652994203774
47548.0,69296.08837074207,75407.08731231149
173793.0,84045.16996726762,84969.9573008834
171008.0,107560.41477495182,94690.44690694904
34269.0,43399.220593690276,47819.38043968332
109000.0,173573.9066292387,164373.16991804616
51403.0,48885.462012546704,42750.85836655813
126621.0,45312.30528315645,77982.5553855641
57600.0,47799.6430226167,39172.81595894122
63100.0,70952.30857471279,49018.12765248342
58899.0,86233.69203679654,88163.63701565718
130000.0,102825.67462580433,129903.18884545707
40800.0,53381.908698700405,38804.53297636852
60000.0,24180.838231421953,36483.589080632846
48190.0,43941.807321900305,37501.618488491884
132000.0,162578.2850535575,150271.81402471426
198621.0,108146.68027036639,91300.50261815535
97000.0,173768.90339345686,158169.17666346754
63942.0,75239.75639094254,93186.90561681439
4339.0,59026.97025784922,49118.2203848664
69807.0,102699.80919047618,118060.34282612606
85672.0,48300.99647619047,74414.38366113593
74963.0,82108.07149999999,105764.7179559154
140000.0,157519.54229840683,142437.72741730764
25445.0,28286.419315302788,31864.597505998223
85672.0,76807.50243073591,107434.28428484563
74963.0,68560.01023949661,50050.14492549548
50332.0,72633.90782888996,63460.65027591969
198312.0,105829.76234113729,95807.04582328304
223449.0,115498.2381586491,108535.4931544499
33845.0,53381.908698700405,38804.53297636852
27296.0,40625.93996489051,42969.6051866858
92097.0,89588.0112777778,68798.6544304528
27843.0,30653.74759385528,36038.968442087105
25701.0,25113.11558714674,29667.53188108527
23667.0,24180.838231421953,36483.589080632846
40966.0,96661.02303113716,133541.29426680438
175000.0,162578.2850535575,150271.81402471426
20000.0,101837.03153165203,66316.39422012464
105766.0,103872.8984497026,80892.99918272418
140000.0,144764.18774521668,136170.45813138236
79325.0,78726.94116673603,89603.05256870441
148703.0,114046.57832443237,104845.47741009133
55687.0,70275.98858486739,54086.649725608615
148703.0,133519.67614177486,126026.79333657547
77399.0,77334.80051333315,84238.16811384444
57423.0,52140.08467274729,71369.33323362895
73892.0,71404.59630070359,52519.8324041273
55687.0,73477.6497118112,68263.85124781256
53091.0,52273.38235260586,47451.3103310021
77104.0,63547.20907389059,79128.82349073292
82459.0,101076.02777491929,92642.07784860603
80000.0,156991.6623969264,144067.82077013564
25701.0,29876.421521769244,43118.928475239365
1715.0,12659.051634614832,32566.54577692954
220433.0,111359.66170959594,129126.73044936181
107090.0,77606.94482359308,111443.8857063819
153000.0,157619.8646107412,161239.5352750835
79610.0,105183.70708420235,76404.08150643783
85672.0,76449.65297278263,76910.62860244614
30292.0,28286.419315302788,31864.597505998223
101793.0,124923.66113429704,99134.58922556197
2610.0,47406.512556653426,35670.89833340588
85182.0,43422.45710168566,41184.0410450768
121404.0,94846.64978571427,105525.80425427548
42604.0,40851.04595765492,25825.586639863664
165000.0,164510.85183036013,165939.98723952752
976.0,36141.92976141684,39617.22372359549
126000.0,171500.85114325074,173774.07384693413
3480.0,45722.58636814469,45947.769040867446
44978.0,56263.59774315274,58760.19831147573
107090.0,52309.4442087912,70840.44423093655
72285.0,28317.60587214053,29403.629047480586
75838.0,136721.51340584416,91253.99789136938
141268.0,149900.19359523812,115122.3481175529
21505.0,36141.92976141684,39617.22372359549
100999.0,101837.03153165203,66316.39422012464
54592.0,77192.60421852041,62647.37982303531
205000.0,168408.042326793,162806.35259656486
32127.0,40657.34930572207,49358.169508854415
160000.0,135202.15069771864,141625.03667008068
117798.0,109616.3968333333,116679.14085346612
80000.0,59167.25363879598,49081.40368383009
136481.0,54003.310333333335,85783.54924129148
80317.0,80294.40146080799,73776.9939594835
62112.0,50719.04166666666,82261.3332599622
118000.0,102825.67462580433,129903.18884545707
49261.0,44073.31471517669,55626.56366851309
17000.0,19778.16924818258,40881.226672459794
152000.0,171326.77363356535,160936.7209024665
32127.0,86499.82626276503,60263.73960161039
64254.0,69388.80403679502,59985.84890285268
4847.0,10969.510396796713,17699.96558131966
40159.0,43534.02786348159,40649.24099660755
61041.0,101868.93049564326,72495.46380084395
99311.0,95115.62621761803,86600.05065371138
10299.0,15576.786426305158,20833.600224282294
40966.0,70754.17216021792,105035.76810752357
54823.0,29992.76872645959,38050.40640211416
53545.0,70574.70482856467,74238.90447808019
133862.0,76759.53003264447,77284.1154704939
127884.0,95571.24384346184,86043.66955231546
85504.0,107560.41477495182,94690.44690694904
275100.0,104808.01835281381,97521.26717729468
77399.0,60703.38043058644,62302.725613105926
66396.0,63525.64540873015,57884.23153290209
42407.0,85992.01343948538,76607.81422982912
39837.0,59726.18859615387,58507.4552319203
139216.0,92938.32028306948,84807.99124119942
160634.0,59167.25363879598,49081.40368383009
580.0,33701.93689454328,30970.446368961908
207000.0,135193.16641150333,134603.64080990103
125597.0,116331.91988492063,109095.71096938798
210000.0,173353.96476652034,151901.90737754226
33620.0,61091.40957030114,65781.01446599796
230000.0,157619.8646107412,161239.5352750835
240000.0,157519.54229840683,142437.72741730764
28714.0,45092.6250622294,34104.08101192455
89222.0,106958.01774405273,89177.30419527812
215000.0,135193.16641150333,134603.64080990103
223054.0,116996.88919767324,104154.62686718364
46477.0,61025.084959521984,72273.45266934884
115000.0,152221.13436855123,139304.09277434502
57496.0,75309.80835912429,70136.81222051254
120000.0,150647.66363159212,132224.13274119276
96381.0,103960.65332079573,87941.62588416206
20705.0,24180.838231421953,36483.589080632846
19476.0,40851.04595765492,25825.586639863664
69608.0,71613.3986033139,65027.46759740102
220000.0,140688.39107279072,133790.95006267406
96381.0,64939.726365467526,60049.124934199346
99156.0,58563.1232142857,138111.11350327876
46049.0,57994.997787735316,48573.507013937684
150000.0,171143.84552999408,144758.67131304333
91026.0,91807.13197222221,95409.62208760499
43010.0,19973.471720687652,34916.77175915152
110216.0,79142.55564227438,111828.4638817206
182052.0,72178.69227068029,82126.47257749084
16063.0,24180.838231421953,36483.589080632846
7997.0,11240.08509970731,12186.822869648735
46049.0,46690.38233447108,54121.897504645065
69608.0,73724.75951619311,77489.29664439354
56805.0,47799.6430226167,39172.81595894122
418.0,16938.773501105123,33349.9544376702
40694.0,84763.27196861472,45411.844118664805
17997.0,43422.45710168566,41184.0410450768
56972.0,94758.93941666669,70333.02234731578
50975.0,58033.597448232176,60327.015632957045
64254.0,65856.29022519593,73840.26999083016
10299.0,15576.786426305158,20833.600224282294
60702.0,76961.70661729792,80520.00314192098
155173.0,89563.69968865495,79456.81458921246
74351.0,77918.12752810054,88423.17762102376
97242.0,103960.65332079573,87941.62588416206
131306.0,152277.0917682217,137737.2754528637
33580.0,38990.86558200134,42216.05831808887
84601.0,66420.18077055698,72210.17663800217
85672.0,76977.75748296278,72861.55420480763
145000.0,176379.05262843907,164436.44594939283
141155.0,95184.34585245309,96934.09867940965
140000.0,138448.25557465001,140934.186127173
69608.0,53273.948601313896,63487.55365449656
140000.0,180430.70460479017,172270.53255679947
74483.0,64523.91657167124,73189.54530328717
59056.0,23090.588216480497,27836.811725999265
107090.0,52273.38235260586,47451.3103310021
4.0,19973.471720687652,34916.77175915152
69386.0,52140.08467274729,71369.33323362895
72000.0,56310.79874997597,50584.944973964746
93000.0,125300.79948481824,133036.82348841973
64499.0,52793.32314849941,54405.36297435265
62069.0,65021.61567393055,58419.03158137136
69409.0,71239.19939553093,77759.36453976153
59373.0,25020.858207365,23967.234867244937
195.0,19973.471720687652,34916.77175915152
160000.0,152221.13436855123,139304.09277434502
101139.0,108302.52606080029,94994.35507605608
93104.0,100409.98652321254,88103.59194384604
155000.0,158573.01367006556,154972.26598915824
186207.0,82593.46152879008,80269.50533643943
103000.0,142559.15379077767,136924.58470563672
128507.0,90036.55092650365,60353.91901153391
124138.0,91243.11393289756,125707.20765939777
25931.0,33075.763539571555,38269.15322224184
57828.0,61471.567750463124,67509.7246735582
107090.0,68534.95533333335,68851.95278327135
145429.0,114897.42809653087,111475.21903809626
102461.0,104385.3601966946,110662.5282908693
25206.0,69388.80403679502,59985.84890285268
160634.0,74021.35845221835,65089.61875501431
85672.0,65246.24480310918,61984.0123643619
20.0,29256.800596764344,13753.640191130064
14870.0,75239.75639094254,93186.90561681439
51473.0,47406.512556653426,35670.89833340588
118987.0,117580.57279013481,108341.58439513363
208184.0,126150.70063492062,144891.87722569803
58899.0,71613.3986033139,65027.46759740102
91026.0,70275.98858486739,54086.649725608615
62112.0,66420.18077055698,72210.17663800217
89707.0,101262.68834439172,81571.82972890566
97451.0,77055.79632442063,65054.37097597787
21546.0,36141.92976141684,39617.22372359549
85672.0,72638.92,101000.98996012477
26772.0,45877.091984848485,52126.83862158676
128507.0,103623.17850000001,112134.73624928959
48468.0,20951.37199929972,27854.99608446195
148703.0,142247.73262087913,108855.07883162762
72620.0,52273.38235260586,47451.3103310021
64254.0,55036.736606838145,61996.58196188728
19387.0,10605.996019805114,16916.556920578994
135919.0,91293.3346590909,100310.36155533486
74963.0,61004.565513432484,93332.92839151373
130345.0,101423.82875000002,128904.1183337071
96657.0,94808.69244702854,102524.53351435566
307.0,19973.471720687652,34916.77175915152
115727.0,120638.47688320359,119662.5504891272
2990.0,29992.76872645959,38050.40640211416
230000.0,176529.93082075118,167506.80456100882
145729.0,120140.59307365953,99390.89887139302
106912.0,105296.03381929183,111911.42135131519
74963.0,81777.32657885058,83241.1739197181
86897.0,64523.91657167124,73189.54530328717
74963.0,65856.29022519593,73840.26999083016
37481.0,53156.52840274515,60210.44124879183
202000.0,168408.042326793,162806.35259656486
200000.0,152979.9181178299,181671.4364856874
66104.0,141974.5029920635,134977.4788603161
66342.0,46751.9678918278,63869.54293458725
64254.0,51494.7359992785,53273.95897838165
185000.0,167876.41672216673,169827.7484567445
